X,Y,Z
0.0,0.0,5.082057860462232
5.025125628140704,0.0,5.085430998577252
10.050251256281408,0.0,5.0923584096614
15.075376884422113,0.0,5.101539866699407
20.100502512562816,0.0,5.109713784436344
25.12562814070352,0.0,5.113642449549964
30.150753768844226,0.0,5.112516789384755
35.175879396984925,0.0,5.108338270838579
40.20100502512563,0.0,5.104060416666169
45.22613065326634,0.0,5.100863766714634
50.25125628140704,0.0,5.095979453258612
55.276381909547744,0.0,5.082213942074608
60.30150753768845,0.0,5.050006632767823
65.32663316582915,0.0,4.9917001553296325
70.35175879396985,0.0,4.9060062821339585
75.37688442211056,0.0,4.799911704450801
80.40201005025126,0.0,4.686518910195316
85.42713567839196,0.0,4.579874374670792
90.45226130653268,0.0,4.489756662781178
95.47738693467338,0.0,4.419210646993635
100.50251256281408,0.0,4.3656681756315265
105.52763819095479,0.0,4.324377585043084
110.55276381909549,0.0,4.291823033966432
115.57788944723619,0.0,4.267157014174784
120.6030150753769,0.0,4.251071417277812
125.6281407035176,0.0,4.243222321528877
130.6532663316583,0.0,4.240304579454976
135.678391959799,0.0,4.23652988177441
140.7035175879397,0.0,4.226666124396801
145.72864321608043,0.0,4.209775677121111
150.75376884422113,0.0,4.190917779927853
155.77889447236183,0.0,4.17951984908251
160.80402010050253,0.0,4.185750063179794
165.82914572864323,0.0,4.217371820362454
170.85427135678393,0.0,4.2784183552100705
175.87939698492463,0.0,4.369418581784049
180.90452261306535,0.0,4.488339807990711
185.92964824120605,0.0,4.631585496619038
190.95477386934675,0.0,4.794667137756877
195.97989949748745,0.0,4.97251955103732
201.00502512562815,0.0,5.159777011519284
206.03015075376885,0.0,5.351360400098933
211.05527638190958,0.0,5.5433893398596705
216.08040201005028,0.0,5.734012406123192
221.10552763819098,0.0,5.9234873549612335
226.13065326633168,0.0,6.112988435300704
231.15577889447238,0.0,6.302435473482566
236.18090452261308,0.0,6.488818393928394
241.2060301507538,0.0,6.666800811631256
246.2311557788945,0.0,6.831924529320058
251.2562814070352,0.0,6.984531297992891
256.2814070351759,0.0,7.131672921777281
261.3065326633166,0.0,7.285436124704181
266.3316582914573,0.0,7.4579738704165806
271.356783919598,0.0,7.654995573695903
276.3819095477387,0.0,7.870552211358472
281.4070351758794,0.0,8.086321990897767
286.4321608040201,0.0,8.277048203673965
291.45728643216086,0.0,8.420271917531718
296.48241206030156,0.0,8.505482974686878
301.50753768844226,0.0,8.538067051752783
306.53266331658295,0.0,8.536808983460801
311.55778894472365,0.0,8.527009257955855
316.58291457286435,0.0,8.53210461126329
321.60804020100505,0.0,8.566244707131974
326.63316582914575,0.0,8.630295295723192
331.65829145728645,0.0,8.71317153735698
336.68341708542715,0.0,8.797981123778492
341.70854271356785,0.0,8.86995611360085
346.73366834170855,0.0,8.922894546259263
351.75879396984925,0.0,8.96216319632788
356.78391959799,0.0,9.003394061650951
361.8090452261307,0.0,9.066989767146316
366.8341708542714,0.0,9.170313122986562
371.8592964824121,0.0,9.320884263009345
376.8844221105528,0.0,9.513241979279192
381.9095477386935,0.0,9.729892384659182
386.9346733668342,0.0,9.94543792255973
391.9597989949749,0.0,10.13311363503107
396.9849246231156,0.0,10.272403369090025
402.0100502512563,0.0,10.354645961105431
407.035175879397,0.0,10.383528648202665
412.0603015075377,0.0,10.370736452514048
417.0854271356784,0.0,10.330478364626961
422.11055276381916,0.0,10.27611359113741
427.13567839195986,0.0,10.218733421215182
432.16080402010056,0.0,10.165916866123927
437.18592964824126,0.0,10.12050848836053
442.21105527638196,0.0,10.080974052592977
447.23618090452266,0.0,10.043861059777988
452.26130653266335,0.0,10.006514354594678
457.28643216080405,0.0,9.967744679585119
462.31155778894475,0.0,9.92628261325071
467.33668341708545,0.0,9.878988162967753
472.36180904522615,0.0,9.820649812015994
